block_id,drug_row_id,drug_col_id,cell_line_id,conc_r_unit,conc_c_unit,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,quality,S_mean,S_max,dname_row,chembl_id_row,inchikey_row,smiles_row,molecular_formula_row,drugbank_id_row,kegg_id_row,cmaps_name_row,dname_col,chembl_id_col,inchikey_col,smiles_col,molecular_formula_col,drugbank_id_col,kegg_id_col,cmaps_name_col,cell_line_name,cell_disease_id,tumor_lo12cation_cosmic,tumor_location_cellosaurus,disease_cui
32119,35,30,33,uM,uM,-7.62782402198746,-13.766782226358,-7.07514800435882,-15.0963424937022,2.11034942304514,4.28260744305257,30.808,23.253,60.095,65.014,62.5545,8.4935,,35.524,31.7465,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,LNCAP,C4863,No COSMIC ID,Prostate carcinoma,C0600139
32120,35,30,33,uM,uM,-6.51115669884785,-6.78209472635795,-0.0904605043588111,-8.11165499370222,2.11034942304514,4.28260744305257,30.808,23.253,47.805,67.467,57.636,3.575,,30.605500000000003,26.828000000000003,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,Sunitinib,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2,DB01268,D06402,sunitinib,LNCAP,C4863,No COSMIC ID,Prostate carcinoma,C0600139
32121,35,31,33,uM,uM,6.32633597325476,-52.7152254420347,5.94372235694163,5.43480496622173,2.11034942304514,27.9258709100432,30.808,0.767,41.608,74.086,57.847,26.272,,42.0595,27.039,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,LNCAP,C4863,No COSMIC ID,Prostate carcinoma,C0600139
32122,35,31,33,uM,uM,11.1209406046359,-46.5018504420347,12.1570973569416,11.6481799662217,2.11034942304514,27.9258709100432,30.808,0.767,45.861,76.318,61.0895,29.5145,,45.302,30.2815,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,LNCAP,C4863,No COSMIC ID,Prostate carcinoma,C0600139
32123,35,31,33,uM,uM,1.65224647549988,-59.9221004420347,-1.26315264305838,-1.77207003377828,2.11034942304514,27.9258709100432,30.808,0.767,29.646,67.967,48.8065,17.2315,,33.019,17.9985,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,LNCAP,C4863,No COSMIC ID,Prostate carcinoma,C0600139
32124,35,31,33,uM,uM,7.58209722437597,-54.2204754420347,4.43847235694162,3.92955496622173,2.11034942304514,27.9258709100432,30.808,0.767,28.635,76.032,52.3335,20.7585,,36.546,21.5255,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,LNCAP,C4863,No COSMIC ID,Prostate carcinoma,C0600139
32129,1,2,34,uM,uM,-2.17488544763795,-9.25841328109406,-2.25709868394879,-5.31207486213705,9.14670917936621,9.78759980583885e-05,16.271,5.13,22.273,61.34,41.8065,20.4055,,31.106,25.5355,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32130,1,2,34,uM,uM,-0.230113272271555,-4.70447578109407,2.29683881605121,-0.758137362137053,9.14670917936621,9.78759980583885e-05,16.271,5.13,19.938,51.638,35.788,14.387,,25.0875,19.517,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32131,1,2,34,uM,uM,-1.08106072011846,-5.49716328109406,1.50415131605121,-1.55082486213705,9.14670917936621,9.78759980583885e-05,16.271,5.13,9.782,55.105,32.4435,11.0425,,21.743,16.1725,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32132,1,2,34,uM,uM,-1.28203631951864,-4.18016328109407,2.82115131605121,-0.233824862137053,9.14670917936621,9.78759980583885e-05,16.271,5.13,20.605,52.165,36.385,14.984,,25.6845,20.114,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Veliparib,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C13H16N4O,DB07232,D09692,veliparib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32133,1,3,34,uM,uM,-1.83813418716258,-1.4701070392812,4.30467187787971,-1.9003766245847,9.14670917936621,0.0896554589308555,16.271,55.435,45.564,75.9,60.732,-10.974,,24.879,5.296999999999997,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,MK-1775,CHEMBL1976040,BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,C27H32N8O2,DB11740,,MK-1775,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32134,1,3,34,uM,uM,-3.01118490814258,-3.80341953928121,1.97135937787971,-4.23368912458471,9.14670917936621,0.0896554589308555,16.271,55.435,37.083,78.715,57.899,-13.807,,22.046,2.463999999999998,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,MK-1775,CHEMBL1976040,BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,C27H32N8O2,DB11740,,MK-1775,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32135,1,3,34,uM,uM,-0.66607706113297,-0.873919539281204,4.90085937787971,-1.3041891245847,9.14670917936621,0.0896554589308555,16.271,55.435,44.432,80.345,62.3885,-9.3175,,26.5355,6.953499999999998,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,MK-1775,CHEMBL1976040,BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,C27H32N8O2,DB11740,,MK-1775,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32136,1,3,34,uM,uM,2.06237847243823,2.3434554607188,8.11823437787971,1.9131858754153,9.14670917936621,0.0896554589308555,16.271,55.435,57.258,80.163,68.7105,-2.99550000000001,,32.857499999999995,13.275499999999994,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,MK-1775,CHEMBL1976040,BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,C27H32N8O2,DB11740,,MK-1775,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32137,1,4,34,uM,uM,-3.84708481927302,-3.83425397266753,-0.870063529883445,-6.90546429978835,9.14670917936621,0.0071599291055044,16.271,65.46,30.803,77.548,54.1755,-27.5555,,13.310000000000002,-11.284499999999994,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32138,1,4,34,uM,uM,-3.2214038971382,-1.72950397266753,1.23468647011656,-4.80071429978835,9.14670917936621,0.0071599291055044,16.271,65.46,44.879,75.146,60.0125,-21.7185,,19.14700000000001,-5.447499999999991,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32139,1,4,34,uM,uM,-1.71704167222348,-1.49106647266753,1.47312397011656,-4.56227679978835,9.14670917936621,0.0071599291055044,16.271,65.46,38.367,75.749,57.058,-24.673,,16.192500000000003,-8.401999999999994,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32140,1,4,34,uM,uM,-1.09297962482775,1.39599602733247,4.36018647011655,-1.67521429978835,9.14670917936621,0.0071599291055044,16.271,65.46,42.582,75.727,59.1545,-22.5765,,18.289,-6.305499999999995,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,915019-65-7,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,C30H23N5O,DB11651,D10552,NVP-BEZ235,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32141,1,5,34,uM,uM,-1.02048628228492,-8.56233182816378,-4.84625311772181,-6.33642847003578,9.14670917936621,0.0048292051307516,16.271,45.381,12.906,76.726,44.816,-16.836,,13.990000000000002,-0.5649999999999977,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32142,1,5,34,uM,uM,-0.695001140979421,-4.67176932816378,-0.955690617721806,-2.44586597003578,9.14670917936621,0.0048292051307516,16.271,45.381,27.058,75.455,51.2565,-10.3955,,20.4305,5.875500000000002,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32143,1,5,34,uM,uM,-0.694433471808044,-4.14645682816378,-0.430378117721806,-1.92055347003578,9.14670917936621,0.0048292051307516,16.271,45.381,47.044,72.038,59.541,-2.111,,28.715,14.159999999999997,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32144,1,5,34,uM,uM,0.805999696373412,-1.20020682816378,2.51587188227819,1.02569652996422,9.14670917936621,0.0048292051307516,16.271,45.381,35.58,76.758,56.169,-5.483,,25.343,10.787999999999997,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Bortezomib,CHEMBL325041,GXJABQQUPOEUTA-RDJZCZTQSA-N,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,C19H25BN4O4,DB00188,D03150,bortezomib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32145,1,8,34,uM,uM,-2.51113027933532,2.39212596796797,4.31752397011656,-2.70947695481779,9.14670917936621,0.0188149147077857,16.271,62.721,41.083,75.019,58.051,-20.941,,18.555000000000007,-4.669999999999995,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32146,1,8,34,uM,uM,-1.90485112511329,2.90012596796797,4.82552397011656,-2.20147695481779,9.14670917936621,0.0188149147077857,16.271,62.721,53.077,79.83,66.4535,-12.5385,,26.95750000000001,3.732500000000009,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32147,1,8,34,uM,uM,-0.931155081135996,3.75768846796797,5.68308647011656,-1.34391445481779,9.14670917936621,0.0188149147077857,16.271,62.721,42.367,76.322,59.3445,-19.6475,,19.8485,-3.3765,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32148,1,8,34,uM,uM,0.670277892408024,4.77812596796797,6.70352397011656,-0.32347695481779,9.14670917936621,0.0188149147077857,16.271,62.721,52.279,76.803,64.541,-14.451,,25.045,1.8200000000000005,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dasatinib,CHEMBL1421,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,C22H26ClN7O2S,DB01254,D03658,dasatinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32149,1,10,34,uM,uM,-1.79519116075759,-8.4333509504035,-2.95762571281488,-4.87909020365271,9.14670917936621,0.0074908859994188,16.271,40.941,34.654,73.185,53.9195,-3.2925,,25.3135,12.978499999999997,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32150,1,10,34,uM,uM,-0.698930106238555,-8.05778845040349,-2.58206321281488,-4.5035277036527,9.14670917936621,0.0074908859994188,16.271,40.941,22.002,67.219,44.6105,-12.6015,,16.0045,3.6694999999999993,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32151,1,10,34,uM,uM,0.806137995013622,-5.0994759504035,0.376249287185116,-1.54521520365271,9.14670917936621,0.0074908859994188,16.271,40.941,58.455,71.376,64.9155,7.70350000000001,,36.30949999999999,23.974499999999992,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32152,1,10,34,uM,uM,2.37212744358513,-2.94697595040349,2.52874928718512,0.607284796347296,9.14670917936621,0.0074908859994188,16.271,40.941,48.15,72.079,60.1145,2.90249999999999,,31.5085,19.1735,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Dinaciclib,CHEMBL2103840,PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,C21H28N6O2,DB12021,D09604,dinaciclib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32153,1,12,34,uM,uM,-0.118742751429471,3.29763911169717,6.25498036220385,-0.571238473483998,9.14670917936621,0.320298329354645,16.271,58.248,61.131,80.057,70.594,-3.92500000000001,,33.33449999999999,12.345999999999997,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32154,1,12,34,uM,uM,-0.84428641104631,2.91395161169717,5.87129286220385,-0.954925973483999,9.14670917936621,0.320298329354645,16.271,58.248,58.848,77.336,68.092,-6.42700000000001,,30.8325,9.844,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32155,1,12,34,uM,uM,2.06128236181492,5.89063911169718,8.84798036220385,2.021761526516,9.14670917936621,0.320298329354645,16.271,58.248,63.165,84.556,73.8605,-0.658500000000004,,36.601,15.612500000000004,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32156,1,12,34,uM,uM,1.91364232400761,5.25451411169717,8.21185536220385,1.385636526516,9.14670917936621,0.320298329354645,16.271,58.248,64.88,79.758,72.319,-2.20000000000002,,35.0595,14.071000000000003,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,Erlotinib,CHEMBL553,AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4,DB00530,D07907,erlotinib,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32157,1,36,34,uM,uM,-3.60213990705187,-9.824062556178,-3.62299989969592,-3.98513529396406,9.14670917936621,1.99759252748173,16.271,3.487,73.475,48.642,61.0585,41.3005,,51.1795,44.7875,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,geldanamycin,CHEMBL278315,QTQAWLPCGQOSGP-KSRBKZBZSA-N,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,C29H40N2O9,DB02424,C11222,geldanamycin,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
32158,1,36,34,uM,uM,2.89193394864729,-5.070062556178,1.13100010030408,0.768864706035943,9.14670917936621,1.99759252748173,16.271,3.487,74.26,40.61,57.435,37.677,,47.556,41.164,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,geldanamycin,CHEMBL278315,QTQAWLPCGQOSGP-KSRBKZBZSA-N,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC,C29H40N2O9,DB02424,C11222,geldanamycin,LOVO,C4349,Large intestine; Colon (Carcinoma; Adenocarcinoma),Colon adenocarcinoma,C0338106
